url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places
http://www.goodreads.com/book/show/27574.A_Tale_of_Love_and_Darkness,A Tale of Love and Darkness,Amos Oz,1002,9577,4.23,560.0,2002,False,"['Nonfiction', 'Autobiography', 'Memoir']","['Prix France Culture (2004)', ' Koret Jewish Book Award for Biography', ' Autobiography or Literary Study (2005)', ' Jewish Quarterly-Wingate Prize for Nonfiction (2005)']","['Jerusalem', 'Russia', 'Tel Aviv']"
http://www.goodreads.com/book/show/10822858-the-keeper-of-lost-causes,The Keeper of Lost Causes,Jussi Adler-Olsen,5377,72465,3.99,400.0,2007,True,"['Mystery', 'Mystery', 'Crime']","['Barry Award for Best Novel (2012)', ' Prix du meilleur polar scandinave', ' Grand Prix des lectrices de Elle for roman policier (2012)', ' Sealed Room Award (2012)']",['Copenhagen']
http://www.goodreads.com/book/show/1472878.Firefly_Lane,Firefly Lane,Kristin Hannah,22154,280891,4.12,479.0,2008,True,"['Fiction', 'Womens Fiction', 'Chick Lit']","[""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Women's Fiction (2008)""]","['Seattle, Washington']"
http://www.goodreads.com/book/show/10538.The_Life_and_Times_of_the_Thunderbolt_Kid,The Life and Times of the Thunderbolt Kid,Bill Bryson,4850,66595,3.89,288.0,2006,False,"['Nonfiction', 'Autobiography', 'Memoir']",,['The United States of America']
http://www.goodreads.com/book/show/7005479-island-beneath-the-sea,Island Beneath the Sea,Isabel Allende,3481,35744,4.07,457.0,2009,False,"['Historical', 'Historical Fiction', 'Fiction']",,['Saint-Domingue']
http://www.goodreads.com/book/show/4703450-the-dragon-keeper,None,None,None,None,None,,None,False,[],None,[]
http://www.goodreads.com/book/show/19794.The_Echo_Maker,The Echo Maker,Richard Powers,1485,9558,3.42,451.0,2006,False,"['Fiction', 'Mystery', 'Novels']","['Pulitzer Prize Nominee for Fiction (2007)', ' National Book Award for Fiction (2006)']",['Nebraska']
http://www.goodreads.com/book/show/111126.Hateship_Friendship_Courtship_Loveship_Marriage,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",Alice Munro,1700,17572,4.05,323.0,2001,False,"['Short Stories', 'Fiction', 'Cultural']","['Los Angeles Times Book Prize Nominee for Fiction (2001)', ' National Book Critics Circle Award Nominee for Fiction (2001)', "" Commonwealth Writers' Prize for Best Book in Caribbean and Canada (2002)"", "" Rogers Writers' Trust Fiction Prize Nominee (2001)""]",[]
http://www.goodreads.com/book/show/181116.Monday_Mourning,Monday Mourning,Kathy Reichs,908,33480,4.03,383.0,2004,True,"['Mystery', 'Fiction', 'Mystery']",,"['Montreal, Quebec (Montréal, Québec)']"
http://www.goodreads.com/book/show/2402971.The_Magician,The Magician,Michael Scott,3076,89840,4.10,464.0,2008,True,"['Fantasy', 'Young Adult', 'Fiction']",,[]
http://www.goodreads.com/book/show/33727.Welcome_to_Temptation,Welcome to Temptation,Jennifer Crusie,1207,35813,3.96,416.0,2000,True,"['Romance', 'Womens Fiction', 'Chick Lit']","['All About Romance (AAR) Annual Reader Poll for Favorite Contemporary Romance & Honorable Mentions for Favorite Romance & Favorite Funny (2001)', ' Romance Readers Anonymous (RRA) Award for Best Love & Laughter (2000)', ' Favorite Books by Romance Writers of America Nominee (2001)']","['Temptation, Ohio']"
http://www.goodreads.com/book/show/12617.Manufacturing_Consent,Manufacturing Consent: The Political Economy of the Mass Media,Edward S. Herman,854,17214,4.25,412.0,1988,False,"['Politics', 'Nonfiction', 'History']",,[]
http://www.goodreads.com/book/show/10579.Everything_s_Eventual,Everything's Eventual,Stephen King,2832,92438,3.97,605.0,2002,False,"['Horror', 'Short Stories', 'Fiction']",['British Fantasy Award Nominee for Best Collection (2003)'],['The United States of America']
http://www.goodreads.com/book/show/120274.The_Lake_of_Dead_Languages,The Lake of Dead Languages,Carol Goodman,1149,14877,3.81,390.0,2002,False,"['Mystery', 'Fiction', 'Thriller']",,[]
http://www.goodreads.com/book/show/63720.The_Fifth_Elephant,The Fifth Elephant,Terry Pratchett,1573,70248,4.23,464.0,1999,True,"['Fantasy', 'Fiction', 'Humor']",['Locus Award Nominee for Fantasy (2000)'],['Überwald']
http://www.goodreads.com/book/show/3165162-percy-jackson-and-the-olympians,Percy Jackson and the Olympians,Rick Riordan,601,45194,4.47,1032.0,2008,True,"['Fantasy', 'Young Adult', 'Fantasy']",,[]
http://www.goodreads.com/book/show/4948826-sum,Sum: Forty Tales from the Afterlives,David Eagleman,2335,17342,4.13,110.0,2009,False,"['Fiction', 'Short Stories', 'Philosophy']",,[]
